datetime,strike_label,option_type,open,high,low,close,volume,oi,iv,strike_price,spot
2025-11-07 09:15:00,ATM-10,PUT,6,6.9,3.7,5.7,886725,824475,11.4,24850,25372.05
2025-11-07 09:15:00,ATM-9,CALL,550.05,550.05,515,519.95,3750,41925,13.9,24900,25372.05
2025-11-07 09:15:00,ATM-9,PUT,4.25,8.1,4.1,6.85,1800375,2750550,10.95,24900,25372.05
2025-11-07 09:15:00,ATM-8,CALL,472,483.05,472,479.3,1050,6675,14.49,24950,25372.05
2025-11-07 09:15:00,ATM-8,PUT,4.85,9.95,4.85,8.35,1478850,2014275,10.51,24950,25372.05
2025-11-07 09:15:00,ATM-7,CALL,476.05,476.05,417.6,421.65,35925,339000,12.1,25000,25372.05
2025-11-07 09:15:00,ATM-7,PUT,8.5,12.7,7,11,3477075,8243325,10.24,25000,25372.05
2025-11-07 09:15:00,ATM-6,CALL,389.05,389.05,371,377.75,5175,20025,11.97,25050,25372.05
2025-11-07 09:15:00,ATM-6,PUT,5.4,15.7,5.4,13.9,1399800,1473750,9.86,25050,25372.05
2025-11-07 09:15:00,ATM-5,CALL,351.95,385,322.5,326,24150,78675,10.55,25100,25372.05
2025-11-07 09:15:00,ATM-5,PUT,12.15,20,10.45,17.95,1960200,3635250,9.52,25100,25372.05
2025-11-07 09:15:00,ATM-4,CALL,307.1,311.15,278.85,282,22200,31650,10.16,25150,25372.05
2025-11-07 09:15:00,ATM-4,PUT,13.8,26.25,12.65,24.25,1536675,1791000,9.32,25150,25372.05
2025-11-07 09:15:00,ATM-3,CALL,297,297,236.7,240,126750,162975,9.83,25200,25372.05
2025-11-07 09:15:00,ATM-3,PUT,25,34.4,19.5,32.2,3319200,8158350,9.09,25200,25372.05
2025-11-07 09:15:00,ATM-2,CALL,229.25,236.4,196.8,201.9,132450,79425,9.68,25250,25372.05
2025-11-07 09:15:00,ATM-2,PUT,25,45.85,25,43.5,2649150,4739250,8.97,25250,25372.05
2025-11-07 09:15:00,ATM-1,CALL,210,227.05,161,167.4,525675,527550,9.6,25300,25372.05
2025-11-07 09:15:00,ATM-1,PUT,35.1,60.75,35.1,58.4,4212300,5932725,8.91,25300,25372.05
2025-11-07 09:15:00,ATM,CALL,171.8,187.05,129.75,137.1,867975,520950,9.61,25350,25372.05
2025-11-07 09:15:00,ATM,PUT,59.1,80.35,46.95,75.85,3549375,3321825,8.76,25350,25372.05
2025-11-07 09:15:00,ATM+1,CALL,148,158.5,102.65,109.45,3499650,2450925,9.53,25400,25372.05
2025-11-07 09:15:00,ATM+1,PUT,59,101.65,58,98,7382850,6753000,8.69,25400,25372.05
2025-11-07 09:15:00,ATM+2,CALL,118,119,80.05,83.85,2885850,1777350,9.32,25450,25372.05
2025-11-07 09:15:00,ATM+2,PUT,82.35,128.45,82.35,126.15,3685800,2613900,8.79,25450,25372.05
2025-11-07 09:15:00,ATM+3,CALL,95,95,61.55,65.7,4217700,5970375,9.44,25500,25372.05
2025-11-07 09:15:00,ATM+3,PUT,102,159.35,101.95,156.85,5041950,5991525,8.79,25500,25372.05
2025-11-07 09:15:00,ATM+4,CALL,69.9,69.9,47,49.7,2389125,4377525,9.44,25550,25372.05
2025-11-07 09:15:00,ATM+4,PUT,145,193.6,137.4,191.6,1941375,2739600,8.82,25550,25372.05
2025-11-07 09:15:00,ATM+5,CALL,50,55.5,36,38.2,3811725,9628950,9.61,25600,25372.05
2025-11-07 09:15:00,ATM+5,PUT,155,231.95,155,228.45,1767375,4916475,8.73,25600,25372.05
2025-11-07 09:15:00,ATM+6,CALL,32.2,42.4,27,28.6,2148900,5684850,9.73,25650,25372.05
2025-11-07 09:15:00,ATM+6,PUT,175,273.25,175,270.3,465000,1521600,8.89,25650,25372.05
2025-11-07 09:15:00,ATM+7,CALL,30,33.9,20,21.95,2743650,10993275,9.95,25700,25372.05
2025-11-07 09:15:00,ATM+7,PUT,255.55,316.8,255.55,309.3,597000,2787900,8.19,25700,25372.05
2025-11-07 09:15:00,ATM+8,CALL,24.9,24.9,11.1,16.35,1834950,5470725,10.1,25750,25372.05
2025-11-07 09:15:00,ATM+8,PUT,275,361.35,275,354.9,118800,585075,8.16,25750,25372.05
2025-11-07 09:15:00,ATM+9,CALL,18,18,10.2,12.5,5013450,9915600,10.34,25800,25372.05
2025-11-07 09:15:00,ATM+9,PUT,353.1,407.7,346.1,404.3,369600,1527225,8.89,25800,25372.05
2025-11-07 09:15:00,ATM+10,CALL,14.85,14.85,7.85,9.55,2086950,5114475,10.58,25850,25372.05
2025-11-07 09:15:00,ATM+10,PUT,416.1,454.15,407.1,446.25,25200,623925,0,25850,25372.05
2025-11-07 09:16:00,ATM-10,PUT,5.75,6.05,4.95,4.95,507225,824475,10.99,24850,25364.35
2025-11-07 09:16:00,ATM-9,CALL,509.25,511.25,503.95,509.4,2250,41925,13.02,24900,25364.35
2025-11-07 09:16:00,ATM-9,PUT,7.2,7.2,5.9,5.9,1068375,2750550,10.5,24900,25364.35
2025-11-07 09:16:00,ATM-8,CALL,462.55,462.55,462.05,462.05,300,6825,12.54,24950,25364.35
2025-11-07 09:16:00,ATM-8,PUT,8.85,8.95,7.4,7.4,690225,2014275,10.11,24950,25364.35
2025-11-07 09:16:00,ATM-7,CALL,415,416.1,407.5,416.1,39750,339000,12.21,25000,25364.35
2025-11-07 09:16:00,ATM-7,PUT,11.1,11.6,9.75,9.75,2873925,8243325,9.81,25000,25364.35
2025-11-07 09:16:00,ATM-6,CALL,366.7,369,363,366.15,2625,21600,11.1,25050,25364.35
2025-11-07 09:16:00,ATM-6,PUT,14.05,14.65,12.35,12.35,1055550,1473750,9.41,25050,25364.35
2025-11-07 09:16:00,ATM-5,CALL,320,323.05,315.05,323.05,22050,78675,10.97,25100,25364.35
2025-11-07 09:16:00,ATM-5,PUT,18.95,18.95,16.4,16.45,1302150,3635250,9.12,25100,25364.35
2025-11-07 09:16:00,ATM-4,CALL,279.95,279.95,271.75,279.6,10650,31650,10.57,25150,25364.35
2025-11-07 09:16:00,ATM-4,PUT,25.4,25.4,22.2,22.25,1311075,1791000,8.88,25150,25364.35
2025-11-07 09:16:00,ATM-3,CALL,235.75,237.9,230.1,237,182625,162975,10.09,25200,25364.35
