datetime,strike_label,option_type,open,high,low,close,volume,oi,iv,strike_price,spot
2026-05-07 09:15:00,ATM-10,CALL,1099.95,1150.7,993.7,1020.2,6560,152340,0,77100,78125.78
2026-05-07 09:15:00,ATM-10,PUT,24.6,24.6,8,13,606520,603080,22.122975,77100,78125.78
2026-05-07 09:15:00,ATM-9,CALL,809.25,1060.3,809.05,920.55,19780,182380,0,77200,78125.78
2026-05-07 09:15:00,ATM-9,PUT,39.95,39.95,10.85,16,1190200,1177080,21.315176,77200,78125.78
2026-05-07 09:15:00,ATM-8,CALL,932.05,974.95,804.55,825,19000,275860,0,77300,78125.78
2026-05-07 09:15:00,ATM-8,PUT,33.45,33.45,15.4,22.25,898560,809820,21.082547,77300,78125.78
2026-05-07 09:15:00,ATM-7,CALL,950,950,714.45,743.85,27140,251260,15.135493,77400,78125.78
2026-05-07 09:15:00,ATM-7,PUT,55,55.05,23.3,30.9,668940,601720,20.906223,77400,78125.78
2026-05-07 09:15:00,ATM-6,CALL,798.1,858.75,632.5,650,101940,522060,15.265735,77500,78125.78
2026-05-07 09:15:00,ATM-6,PUT,70,111.4,35.15,42.8,1688060,1331000,20.804415,77500,78125.78
2026-05-07 09:15:00,ATM-5,CALL,700,700,551.8,564.8,47140,139900,16.306491,77600,78125.78
2026-05-07 09:15:00,ATM-5,PUT,125,125,45.45,56.7,609800,471200,20.491255,77600,78125.78
2026-05-07 09:15:00,ATM-4,CALL,660,660,474.35,483.6,102080,224940,16.831012,77700,78125.78
2026-05-07 09:15:00,ATM-4,PUT,130,130,64.2,78.1,954820,477120,20.608289,77700,78125.78
2026-05-07 09:15:00,ATM-3,CALL,548,600,398.1,410.4,176440,263260,17.454485,77800,78125.78
2026-05-07 09:15:00,ATM-3,PUT,150,150,81.85,101.25,1162560,570820,20.343786,77800,78125.78
2026-05-07 09:15:00,ATM-2,CALL,507.35,507.35,326.25,338.65,288460,283840,17.436783,77900,78125.78
2026-05-07 09:15:00,ATM-2,PUT,195.25,195.25,105.3,135.05,845900,516300,20.586613,77900,78125.78
2026-05-07 09:15:00,ATM-1,CALL,424.8,490,273,277,984140,1039840,17.6897,78000,78125.78
2026-05-07 09:15:00,ATM-1,PUT,199,199,134.4,176,1871920,1227300,20.877276,78000,78125.78
2026-05-07 09:15:00,ATM,CALL,382.85,456.25,220,224.1,916380,594500,18.017368,78100,78125.78
2026-05-07 09:15:00,ATM,PUT,197.9,238.1,169.45,220.85,1130460,393820,20.916391,78100,78125.78
2026-05-07 09:15:00,ATM+1,CALL,355.05,356.15,178.2,180.45,1503880,519000,18.472004,78200,78125.78
2026-05-07 09:15:00,ATM+1,PUT,250,290.55,210,270,1165820,239680,20.747923,78200,78125.78
2026-05-07 09:15:00,ATM+2,CALL,277,348,140.5,142.55,1294020,384120,18.789331,78300,78125.78
2026-05-07 09:15:00,ATM+2,PUT,297.95,353.25,250,338.1,584300,105340,21.689866,78300,78125.78
2026-05-07 09:15:00,ATM+3,CALL,249.95,249.95,110.65,112.7,1276260,352260,19.241823,78400,78125.78
2026-05-07 09:15:00,ATM+3,PUT,324.05,425.1,301.05,400.8,322360,53560,21.604616,78400,78125.78
2026-05-07 09:15:00,ATM+4,CALL,189.15,204.5,83.1,85.8,2260740,1114100,19.401253,78500,78125.78
2026-05-07 09:15:00,ATM+4,PUT,423,495.45,379.45,480.4,391140,238720,22.646465,78500,78125.78
2026-05-07 09:15:00,ATM+5,CALL,180.15,180.2,62.55,64.35,1133260,339140,19.564073,78600,78125.78
2026-05-07 09:15:00,ATM+5,PUT,496,569.35,448.4,557.45,91380,28840,22.999801,78600,78125.78
2026-05-07 09:15:00,ATM+6,CALL,140,140,46.25,47.65,1051360,379140,19.742189,78700,78125.78
2026-05-07 09:15:00,ATM+6,PUT,598.4,667.85,526.45,641.95,85060,20000,23.773072,78700,78125.78
2026-05-07 09:15:00,ATM+7,CALL,140,140,35.15,35.55,1129700,418220,20.049343,78800,78125.78
2026-05-07 09:15:00,ATM+7,PUT,679.35,746,604.2,732.9,33900,14820,25.043383,78800,78125.78
2026-05-07 09:15:00,ATM+8,CALL,90.55,90.55,25.55,25.9,960160,553660,20.272342,78900,78125.78
2026-05-07 09:15:00,ATM+8,PUT,804.8,821.7,694,820,3900,9740,25.509826,78900,78125.78
