datetime,strike_label,option_type,open,high,low,close,volume,oi,iv,strike_price,spot
2025-12-31 09:15:00,ATM-10,CALL,539.95,563.5,539.95,554.45,16900,464490,0,25500,26009.4
2025-12-31 09:15:00,ATM-10,PUT,7.35,7.35,5.8,6.7,691470,3793465,9.73046,25500,26009.4
2025-12-31 09:15:00,ATM-9,CALL,504.85,505.25,504.75,504.75,390,6955,0,25550,26009.4
2025-12-31 09:15:00,ATM-9,PUT,7.9,9.05,6.8,8.15,406575,941005,9.395402,25550,26009.4
2025-12-31 09:15:00,ATM-8,CALL,435.4,473.75,435.4,459.65,5460,143390,7.748427,25600,26009.4
2025-12-31 09:15:00,ATM-8,PUT,13.2,13.2,8.05,10.05,832845,4035070,9.074844,25600,26009.4
2025-12-31 09:15:00,ATM-7,CALL,417.35,421.9,405.65,410.55,6370,81380,7.278199,25650,26009.4
2025-12-31 09:15:00,ATM-7,PUT,17.5,17.5,9.4,12.8,568815,1243905,8.813398,25650,26009.4
2025-12-31 09:15:00,ATM-6,CALL,345.05,372.4,345,365.45,41405,240370,7.571396,25700,26009.4
2025-12-31 09:15:00,ATM-6,PUT,20.85,20.85,15.85,16.7,975130,3243500,8.605594,25700,26009.4
2025-12-31 09:15:00,ATM-5,CALL,305,328.4,305,320.5,39195,73970,7.537127,25750,26009.4
2025-12-31 09:15:00,ATM-5,PUT,30.15,30.15,20.6,21.6,865150,1816360,8.379677,25750,26009.4
2025-12-31 09:15:00,ATM-4,CALL,249.75,285,249.75,276.8,191100,798200,7.433018,25800,26009.4
2025-12-31 09:15:00,ATM-4,PUT,29,36.25,27.5,29,897195,2934100,8.27419,25800,26009.4
2025-12-31 09:15:00,ATM-3,CALL,219.95,245.2,216.15,237.6,240240,353210,7.57243,25850,26009.4
2025-12-31 09:15:00,ATM-3,PUT,48.9,48.9,36.65,37.85,593775,1577485,8.11079,25850,26009.4
2025-12-31 09:15:00,ATM-2,CALL,190,204.95,186.65,199.2,902915,2200315,7.500538,25900,26009.4
