datetime,strike_label,option_type,open,high,low,close,volume,oi,iv,strike_price,spot
2025-06-23 09:15:00,ATM-10,CALL,591.4,591.4,572.3,573.55,1500,36300,20.973894,24450,24968.35
2025-06-23 09:15:00,ATM-10,PUT,38.95,39.25,32.15,34.35,439050,728550,21.166387,24450,24968.35
2025-06-23 09:15:00,ATM-9,CALL,535.7,555.55,500,525,44925,1608750,19.877313,24500,24968.35
2025-06-23 09:15:00,ATM-9,PUT,45,49.15,36,38.25,1560750,6960525,20.516861,24500,24968.35
2025-06-23 09:15:00,ATM-8,CALL,531.1,531.1,484.8,484.8,2100,68700,20.164861,24550,24968.35
2025-06-23 09:15:00,ATM-8,PUT,50,51.15,40.45,43.65,338100,975075,20.018562,24550,24968.35
2025-06-23 09:15:00,ATM-7,CALL,444,467,436.5,436.6,32250,552150,18.95735,24600,24968.35
2025-06-23 09:15:00,ATM-7,PUT,50.15,57,45.35,49.3,910275,3246675,19.428013,24600,24968.35
2025-06-23 09:15:00,ATM-6,CALL,415.5,419.15,393.65,394.75,9900,150675,18.627691,24650,24968.35
2025-06-23 09:15:00,ATM-6,PUT,56.15,66,51.35,56.2,501900,1057875,18.888808,24650,24968.35
2025-06-23 09:15:00,ATM-5,CALL,300,377.7,300,351.15,77400,1085025,17.883705,24700,24968.35
2025-06-23 09:15:00,ATM-5,PUT,79.9,79.9,57.85,63.7,1333950,5196450,18.282641,24700,24968.35
2025-06-23 09:15:00,ATM-4,CALL,318.95,335.55,305,311,34275,365250,17.440894,24750,24968.35
2025-06-23 09:15:00,ATM-4,PUT,68,95.95,66.3,73.2,596475,1749000,17.775658,24750,24968.35
2025-06-23 09:15:00,ATM-3,CALL,318,318,252.5,272,335925,3314700,16.94569,24800,24968.35
2025-06-23 09:15:00,ATM-3,PUT,85.5,95.7,75.45,85,1914600,8599800,17.362136,24800,24968.35
2025-06-23 09:15:00,ATM-2,CALL,240,258.3,232,232,231150,1031775,16.135063,24850,24968.35
2025-06-23 09:15:00,ATM-2,PUT,110,110,88.25,98,955350,2754525,16.87862,24850,24968.35
2025-06-23 09:15:00,ATM-1,CALL,195.25,224.95,194.3,201.5,1019250,3427800,16.167784,24900,24968.35
2025-06-23 09:15:00,ATM-1,PUT,110.05,130.1,101.6,114.2,2374575,6370575,16.526885,24900,24968.35
2025-06-23 09:15:00,ATM,CALL,180,191.15,167.75,167.75,845550,956775,15.578545,24950,24968.35
2025-06-23 09:15:00,ATM,PUT,135,144.55,119.1,132,1347525,1851975,16.100099,24950,24968.35
2025-06-23 09:15:00,ATM+1,CALL,150,158.5,132.7,140.35,2613450,8607225,15.395722,25000,24968.35
2025-06-23 09:15:00,ATM+1,PUT,140,165,138,153.15,3136950,9752125,15.764544,25000,24968.35
2025-06-23 09:15:00,ATM+2,CALL,110,131.65,109.9,115.05,742875,1608150,15.143802,25050,24968.35
2025-06-23 09:15:00,ATM+2,PUT,160,190,140,178.8,728025,2236050,15.624013,25050,24968.35
