datetime,strike_label,option_type,open,high,low,close,volume,oi,iv,strike_price,spot
2025-02-14 09:15:00,ATM-10,CALL,564,579.95,564,579.95,4950,29325,15.643495,22600,23113.95
2025-02-14 09:15:00,ATM-10,PUT,39.7,39.7,29.5,29.5,280275,1541400,16.013006,22600,23113.95
2025-02-14 09:15:00,ATM-9,PUT,40.4,44.9,35.35,35.35,171300,384600,15.863159,22650,23113.95
2025-02-14 09:15:00,ATM-8,CALL,470,492.8,457,492.8,12225,90750,15.411551,22700,23113.95
2025-02-14 09:15:00,ATM-8,PUT,54.75,54.75,42,42,319800,1613550,15.686609,22700,23113.95
2025-02-14 09:15:00,ATM-7,CALL,423.4,449.9,423.4,449.65,5475,36750,15.138391,22750,23113.95
2025-02-14 09:15:00,ATM-7,PUT,57,61.1,49.7,49.7,198600,481350,15.504782,22750,23113.95
2025-02-14 09:15:00,ATM-6,CALL,370,410,370,409,50550,272925,15.024807,22800,23113.95
2025-02-14 09:15:00,ATM-6,PUT,64,72.45,59,59,688575,2349000,15.364993,22800,23113.95
2025-02-14 09:15:00,ATM-5,CALL,349,371.85,348.05,369.85,11325,80475,14.913877,22850,23113.95
2025-02-14 09:15:00,ATM-5,PUT,89,89,70.1,70.1,318225,403875,15.263805,22850,23113.95
2025-02-14 09:15:00,ATM-4,CALL,310,334.15,308.65,332.55,67650,255000,14.824697,22900,23113.95
2025-02-14 09:15:00,ATM-4,PUT,104.2,104.2,82.2,82.2,494250,1154325,15.102036,22900,23113.95
2025-02-14 09:15:00,ATM-3,CALL,214.55,297.85,214.55,296.65,44550,206625,14.698598,22950,23113.95
2025-02-14 09:15:00,ATM-3,PUT,98.3,114,96.6,96.6,239925,444150,14.996436,22950,23113.95
2025-02-14 09:15:00,ATM-2,CALL,245,264,240,262.4,534525,2462625,14.550937,23000,23113.95
2025-02-14 09:15:00,ATM-2,PUT,133,133,111.75,111.75,978300,2847900,14.790505,23000,23113.95
2025-02-14 09:15:00,ATM-1,CALL,230.1,232.6,208.7,230,417225,640425,14.38977,23050,23113.95
2025-02-14 09:15:00,ATM-1,PUT,159.15,159.15,129.65,129.65,588225,712650,14.654405,23050,23113.95
2025-02-14 09:15:00,ATM,CALL,190,202.95,180.7,201.35,1358025,2488650,14.364353,23100,23113.95
2025-02-14 09:15:00,ATM,PUT,170,175,150,150.25,1108200,1786800,14.567893,23100,23113.95
2025-02-14 09:15:00,ATM+1,CALL,159.7,175.65,156.25,173.45,776400,710175,14.213496,23150,23113.95
2025-02-14 09:15:00,ATM+1,PUT,201.05,201.05,172.4,172.4,542475,489750,14.426542,23150,23113.95
2025-02-14 09:15:00,ATM+2,CALL,132.65,150,132.65,148.5,1217175,3451500,14.116675,23200,23113.95
2025-02-14 09:15:00,ATM+2,PUT,210,224.75,196.9,196.9,446025,1386150,14.292085,23200,23113.95
2025-02-14 09:15:00,ATM+3,CALL,122,127.35,112.45,125.5,603825,696225,13.987669,23250,23113.95
2025-02-14 09:15:00,ATM+3,PUT,280.2,280.2,223.8,223.8,78150,195450,14.165145,23250,23113.95
2025-02-14 09:15:00,ATM+4,CALL,85,106.55,85,104.95,922875,2422050,13.867506,23300,23113.95
2025-02-14 09:15:00,ATM+4,PUT,261.1,287.1,253,254.1,96225,644850,14.132805,23300,23113.95
2025-02-14 09:15:00,ATM+5,CALL,77,88.5,76.95,86.7,332025,916725,13.745836,23350,23113.95
2025-02-14 09:15:00,ATM+5,PUT,318.95,318.95,286.7,286.7,25350,93675,14.109807,23350,23113.95
2025-02-14 09:15:00,ATM+6,CALL,68,71.9,62.3,70.75,760200,3711450,13.628363,23400,23113.95
2025-02-14 09:15:00,ATM+6,PUT,351.25,353.35,319.7,319.7,41775,248850,13.921982,23400,23113.95
2025-02-14 09:15:00,ATM+7,CALL,53.75,58.6,50.15,58.6,410325,813825,13.685326,23450,23113.95
2025-02-14 09:15:00,ATM+7,PUT,388.95,388.95,357.15,357.15,10200,47250,13.968238,23450,23113.95
2025-02-14 09:15:00,ATM+8,CALL,45,46.7,40.65,45.75,1078125,4400775,13.458286,23500,23113.95
2025-02-14 09:15:00,ATM+8,PUT,420,420,395,395.95,19275,577500,13.969919,23500,23113.95
2025-02-14 09:15:00,ATM+9,CALL,32,37.35,32,36.8,265425,655800,13.470213,23550,23113.95
2025-02-14 09:15:00,ATM+10,CALL,28,34.25,26,29,658050,2048550,13.43422,23600,23113.95
2025-02-14 09:15:00,ATM+10,PUT,508.85,509.2,477,477.9,11175,411450,13.911292,23600,23113.95
2025-02-14 09:16:00,ATM-10,CALL,533.9,540,533.8,540,600,21900,14.471824,22650,23126.3
2025-02-14 09:16:00,ATM-10,PUT,34.8,35,33.05,34.1,199500,384600,15.935334,22650,23126.3
2025-02-14 09:16:00,ATM-9,CALL,491.5,500.55,489.3,500.25,2325,90750,14.997492,22700,23126.3
2025-02-14 09:16:00,ATM-9,PUT,41.55,41.55,39.35,40.55,360525,1613550,15.762267,22700,23126.3
2025-02-14 09:16:00,ATM-8,CALL,449.65,458.2,449.65,458.2,1125,36750,14.940626,22750,23126.3
2025-02-14 09:16:00,ATM-8,PUT,49.1,49.95,47.1,48.4,263025,481350,15.630548,22750,23126.3
2025-02-14 09:16:00,ATM-7,CALL,408,417,404.6,415,39600,272925,14.587252,22800,23126.3
2025-02-14 09:16:00,ATM-7,PUT,58.4,58.85,55.75,57.35,454875,2349000,15.480605,22800,23126.3
2025-02-14 09:16:00,ATM-6,CALL,369.7,377.85,367.5,376.35,3750,80475,14.608387,22850,23126.3
2025-02-14 09:16:00,ATM-6,PUT,69.45,70.15,66.4,68.25,377025,403875,15.391087,22850,23126.3
2025-02-14 09:16:00,ATM-5,CALL,334,340.45,329.95,338.65,43650,255000,14.544191,22900,23126.3
2025-02-14 09:16:00,ATM-5,PUT,81.95,82.6,78,80.25,335475,1154325,15.252429,22900,23126.3
2025-02-14 09:16:00,ATM-4,CALL,294.8,303.8,293.3,301.15,24375,206625,14.327611,22950,23126.3
2025-02-14 09:16:00,ATM-4,PUT,95.85,96.4,91.4,94.1,170925,444150,15.130046,22950,23126.3
2025-02-14 09:16:00,ATM-3,CALL,260.95,268.8,258.5,266.9,437625,2462625,14.241959,23000,23126.3
2025-02-14 09:16:00,ATM-3,PUT,111.45,111.8,106.3,108.65,661125,2847900,14.907344,23000,23126.3
2025-02-14 09:16:00,ATM-2,CALL,230.85,236,226.5,234.3,237075,640425,14.119844,23050,23126.3
2025-02-14 09:16:00,ATM-2,PUT,128.55,129.7,123.3,126.8,410925,712650,14.832862,23050,23126.3
2025-02-14 09:16:00,ATM-1,CALL,199.9,205.9,197.2,203.9,1117350,2488650,14.000848,23100,23126.3
2025-02-14 09:16:00,ATM-1,PUT,149.1,149.95,142,146.25,899100,1786800,14.69113,23100,23126.3
2025-02-14 09:16:00,ATM,CALL,172.9,178,169.85,176.4,891000,710175,13.934166,23150,23126.3
2025-02-14 09:16:00,ATM,PUT,171.6,173.1,165,168,440475,489750,14.561218,23150,23126.3
2025-02-14 09:16:00,ATM+1,CALL,147.9,152,145.1,150.6,986250,3451500,13.814018,23200,23126.3
2025-02-14 09:16:00,ATM+1,PUT,196,197.7,189,193,419700,1386150,14.515407,23200,23126.3
2025-02-14 09:16:00,ATM+2,CALL,124,128.95,122.25,127.9,461700,696225,13.754168,23250,23126.3
2025-02-14 09:16:00,ATM+2,PUT,224.1,225.3,216.3,220.5,54750,195450,14.49019,23250,23126.3
2025-02-14 09:16:00,ATM+3,CALL,104.4,108,102.4,106.95,592950,2422050,13.641684,23300,23126.3
2025-02-14 09:16:00,ATM+3,PUT,252.45,255.3,245.65,250,91425,644850,14.445786,23300,23126.3
2025-02-14 09:16:00,ATM+4,CALL,87,90,84.45,88.95,341250,916725,13.582959,23350,23126.3
2025-02-14 09:16:00,ATM+4,PUT,283.4,288,278.15,279.35,9300,93675,14.191147,23350,23126.3
2025-02-14 09:16:00,ATM+5,CALL,70.95,73.55,69,72.85,573600,3711450,13.492441,23400,23126.3
2025-02-14 09:16:00,ATM+5,PUT,318.05,320.7,311.55,314.75,17025,248850,14.288447,23400,23126.3
2025-02-14 09:16:00,ATM+6,CALL,56.9,60,55.95,59.55,437175,813825,13.468391,23450,23126.3
2025-02-14 09:16:00,ATM+6,PUT,357.15,358.05,349.85,350.7,1350,47250,14.255028,23450,23126.3
2025-02-14 09:16:00,ATM+7,CALL,45.4,48.35,44.75,47.5,769575,4400775,13.367405,23500,23126.3
2025-02-14 09:16:00,ATM+7,PUT,392.05,396.1,386,389.4,23550,577500,14.318141,23500,23126.3
2025-02-14 09:16:00,ATM+8,CALL,36.3,38.95,35.8,38.25,315450,655800,13.382117,23550,23126.3
2025-02-14 09:16:00,ATM+8,PUT,437.55,437.55,427.6,427.6,225,32400,14.129693,23550,23126.3
2025-02-14 09:16:00,ATM+9,CALL,28.3,30.65,28.15,30.4,498675,2048550,13.380309,23600,23126.3
2025-02-14 09:16:00,ATM+9,PUT,477.3,480.35,468.55,471.75,4200,411450,14.493471,23600,23126.3
