datetime,strike_label,option_type,open,high,low,close,volume,oi,iv,strike_price,spot
2023-07-06 09:15:00,ATM-2,PUT,150,150,150,150,50,0,15.94919,65200,65396.71
2023-07-06 09:15:00,ATM,PUT,200,200,200,200,100,0,13.667223,65400,65396.71
2023-07-06 09:15:00,ATM+1,CALL,190,190,170,170,70,0,13.549043,65500,65396.71
2023-07-06 09:15:00,ATM+1,PUT,235,250.1,235,250.1,440,0,13.511076,65500,65396.71
2023-07-06 09:15:00,ATM+2,PUT,299,299,299,299,20,0,12.737386,65600,65396.71
2023-07-06 09:15:00,ATM+6,CALL,21,21,21,21,20,0,11.668981,66000,65396.71
2023-07-06 09:16:00,ATM-4,PUT,73.5,86,73.5,86,170,0,16.008057,65000,65413.42
2023-07-06 09:16:00,ATM-2,PUT,150,150,150,150,10,0,16.367974,65200,65413.42
2023-07-06 09:16:00,ATM-1,PUT,140,140,140,140,10,0,13.104329,65300,65413.42
2023-07-06 09:16:00,ATM,PUT,201,201,201,201,20,0,14.257674,65400,65413.42
2023-07-06 09:16:00,ATM+1,CALL,169,169,169,169,70,0,12.997297,65500,65413.42
2023-07-06 09:16:00,ATM+1,PUT,250.1,260,250.1,260,310,0,14.771789,65500,65413.42
2023-07-06 09:16:00,ATM+2,PUT,299,299,299,299,0,0,12.737386,65600,65396.71
2023-07-06 09:16:00,ATM+6,CALL,21,21,21,21,0,0,11.668981,66000,65396.71
2023-07-06 09:17:00,ATM-9,PUT,28.9,28.9,28.9,28.9,10,0,18.105701,64500,65402.62
2023-07-06 09:17:00,ATM-8,PUT,5.45,6,5.1,6,270,0,11.821988,64600,65402.62
2023-07-06 09:17:00,ATM-7,PUT,33.8,33.8,14.9,20,150,0,13.730632,64700,65402.62
2023-07-06 09:17:00,ATM-6,PUT,30,30,24.15,25.3,520,0,13.079865,64800,65402.62
2023-07-06 09:17:00,ATM-5,PUT,54.3,54.3,39.95,40.95,380,0,13.417962,64900,65402.62
