datetime,strike_label,option_type,open,high,low,close,volume,oi,iv,strike_price,spot
2023-09-04 09:15:00,ATM-10,PUT,85.15,85.15,85.15,85.15,500,0,14.882598,64600,65583.3
2023-09-04 09:15:00,ATM-8,PUT,75,100,75,100,100,0,13.778193,64800,65583.3
2023-09-04 09:15:00,ATM-7,PUT,103.3,103.3,100,100,20,0,12.767762,64900,65583.3
2023-09-04 09:15:00,ATM-6,CALL,750,753.15,510.3,510.3,40,0,0,65000,65583.3
2023-09-04 09:15:00,ATM-6,PUT,160,163.2,75.05,137.35,350,0,13.484026,65000,65583.3
2023-09-04 09:15:00,ATM-5,PUT,180,198.35,170,189.05,220,0,14.543028,65100,65583.3
2023-09-04 09:15:00,ATM-4,PUT,280,280,170,216.15,110,0,14.380545,65200,65583.3
2023-09-04 09:15:00,ATM-3,CALL,460,460,405,450,50,0,8.027049,65300,65583.3
2023-09-04 09:15:00,ATM-3,PUT,260,260,200,235,200,0,13.784259,65300,65583.3
2023-09-04 09:15:00,ATM-2,CALL,340.7,450,340.7,442.1,190,0,10.430857,65400,65583.3
2023-09-04 09:15:00,ATM-2,PUT,379.95,379.95,230,295,140,0,14.598722,65400,65583.3
2023-09-04 09:15:00,ATM-1,CALL,2.05,375,2.05,340,2050,0,8.930701,65500,65583.3
2023-09-04 09:15:00,ATM-1,PUT,2.05,316.2,2.05,310,750,0,13.622196,65500,65583.3
2023-09-04 09:15:00,ATM,CALL,261.5,354.55,232.3,263.15,590,0,8.211531,65600,65583.3
2023-09-04 09:15:00,ATM,PUT,409.3,410,400,410,300,0,15.547005,65600,65583.3
2023-09-04 09:15:00,ATM+1,CALL,201.25,265.15,201.25,264.85,390,0,10.05916,65700,65583.3
2023-09-04 09:15:00,ATM+1,PUT,468.35,470.05,468.35,470,50,0,15.903788,65700,65583.3
2023-09-04 09:15:00,ATM+2,CALL,151,220.05,151,219.95,1040,0,10.052556,65800,65583.3
2023-09-04 09:15:00,ATM+2,PUT,440,450,440,450,110,0,13.283738,65800,65583.3
2023-09-04 09:15:00,ATM+3,CALL,154,182.25,141.4,175,650,0,9.83963,65900,65583.3
2023-09-04 09:15:00,ATM+4,CALL,140,140,100,128,2560,0,9.307832,66000,65583.3
2023-09-04 09:15:00,ATM+4,PUT,583.3,583.3,583.3,583.3,10,0,13.766426,66000,65583.3
