datetime,strike_label,option_type,open,high,low,close,volume,oi,iv,strike_price,spot
2025-06-13 09:15:00,ATM-10,CALL,582.5,599.55,575.5,599.55,1350,1725,19.624381,24050,24539.9
2025-06-13 09:15:00,ATM-10,PUT,49.95,78.65,42.15,69.35,651825,515325,19.727831,24050,24539.9
2025-06-13 09:15:00,ATM-9,CALL,542,582.05,523.6,547.5,7875,50475,18.243182,24100,24539.9
2025-06-13 09:15:00,ATM-9,PUT,48,88.25,46.95,77.05,1106700,1673925,19.412667,24100,24539.9
2025-06-13 09:15:00,ATM-8,CALL,536.65,538.85,486.35,500.5,2625,5625,17.397596,24150,24539.9
2025-06-13 09:15:00,ATM-8,PUT,49.95,96.85,49.95,86.55,456675,386850,19.192534,24150,24539.9
2025-06-13 09:15:00,ATM-7,CALL,482.9,505.4,440.75,458.6,28725,28800,17.02371,24200,24539.9
2025-06-13 09:15:00,ATM-7,PUT,84.6,107.7,65.1,95.5,1304925,2822775,18.819216,24200,24539.9
2025-06-13 09:15:00,ATM-6,CALL,430.2,459.3,401.55,424.1,12750,6750,17.255896,24250,24539.9
2025-06-13 09:15:00,ATM-6,PUT,83.7,120.15,78.8,108.45,544575,662400,18.722671,24250,24539.9
2025-06-13 09:15:00,ATM-5,CALL,405.4,424.55,364.6,384,70950,53625,16.824561,24300,24539.9
2025-06-13 09:15:00,ATM-5,PUT,88.6,140,81.9,120.55,1361475,1806150,18.433202,24300,24539.9
2025-06-13 09:15:00,ATM-4,CALL,369.15,385.4,332.05,348.45,45150,18150,16.683336,24350,24539.9
2025-06-13 09:15:00,ATM-4,PUT,125,149.25,104.2,133.45,709875,503175,18.104709,24350,24539.9
2025-06-13 09:15:00,ATM-3,CALL,313.85,352.95,297.5,314.15,337500,132450,16.515029,24400,24539.9
2025-06-13 09:15:00,ATM-3,PUT,100,166.65,100,148.95,1821975,2006100,17.880408,24400,24539.9
2025-06-13 09:15:00,ATM-2,CALL,281.05,316.05,266.2,281.35,336000,77550,16.334552,24450,24539.9
2025-06-13 09:15:00,ATM-2,PUT,126.3,185,126.3,168.45,1134225,484950,17.856202,24450,24539.9
2025-06-13 09:15:00,ATM-1,CALL,200,284.2,200,251.05,1359975,510375,16.214376,24500,24539.9
2025-06-13 09:15:00,ATM-1,PUT,150,205.75,150,188.3,3240225,2793300,17.726494,24500,24539.9
2025-06-13 09:15:00,ATM,CALL,187.45,252.5,187.45,221.7,600825,131250,16.024345,24550,24539.9
2025-06-13 09:15:00,ATM,PUT,193.5,227.95,174.95,210.15,1049625,500550,17.621048,24550,24539.9
2025-06-13 09:15:00,ATM+1,CALL,166.8,224.95,166.8,196.05,1375200,415500,15.975163,24600,24539.9
2025-06-13 09:15:00,ATM+1,PUT,201,252.95,195.05,233.2,1662450,1521225,17.4736,24600,24539.9
2025-06-13 09:15:00,ATM+2,CALL,157.25,195.25,134.55,171,397950,97575,15.821155,24650,24539.9
2025-06-13 09:15:00,ATM+2,PUT,250,278.35,217.3,256.95,480975,365700,17.24197,24650,24539.9
2025-06-13 09:15:00,ATM+3,CALL,99.7,170.35,99.7,149.05,830250,388500,15.757064,24700,24539.9
2025-06-13 09:15:00,ATM+3,PUT,251,306.55,241.55,283.3,931350,1678800,17.071557,24700,24539.9
2025-06-13 09:15:00,ATM+4,CALL,112.75,147.1,112.7,128.65,333525,199575,15.661738,24750,24539.9
2025-06-13 09:15:00,ATM+4,PUT,250,337.25,250,314.25,326625,455925,17.126267,24750,24539.9
2025-06-13 09:15:00,ATM+5,CALL,84.95,126.45,84.95,110,1102425,1001775,15.551706,24800,24539.9
2025-06-13 09:15:00,ATM+5,PUT,300,369.7,297,344,1045425,2061825,16.939946,24800,24539.9
2025-06-13 09:15:00,ATM+6,CALL,79.55,108.4,73.4,93.25,721425,658950,15.442155,24850,24539.9
2025-06-13 09:15:00,ATM+6,PUT,312,404.2,312,380.4,395850,757350,17.175477,24850,24539.9
2025-06-13 09:15:00,ATM+7,CALL,55.05,91.35,55.05,79.6,1561350,2640000,15.452675,24900,24539.9
2025-06-13 09:15:00,ATM+7,PUT,305.1,443.45,305.1,412.6,755925,2296200,16.903669,24900,24539.9
2025-06-13 09:15:00,ATM+8,CALL,50.15,76.3,50.05,66.55,662250,861750,15.362682,24950,24539.9
2025-06-13 09:15:00,ATM+8,PUT,310,479.85,310,449.65,159675,428400,16.925071,24950,24539.9
2025-06-13 09:15:00,ATM+9,CALL,45.15,63.8,40.55,55.9,2587950,4420350,15.357592,25000,24539.9
2025-06-13 09:15:00,ATM+9,PUT,366.25,520.6,366.25,491.6,744300,2253000,17.305495,25000,24539.9
2025-06-13 09:15:00,ATM+10,CALL,30.95,53,30.95,46.4,838500,900600,15.323802,25050,24539.9
2025-06-13 09:15:00,ATM+10,PUT,470.6,560.95,470.6,531.8,73275,466425,17.400729,25050,24539.9
2025-06-13 09:16:00,ATM-10,CALL,599.55,599.55,569.95,570,3075,1725,13.831706,24050,24556.3
2025-06-13 09:16:00,ATM-10,PUT,71.3,72.2,61.8,61.9,435375,515325,19.22648,24050,24556.3
2025-06-13 09:16:00,ATM-9,CALL,533.85,537.85,524.25,537.85,3375,50475,15.475456,24100,24556.3
2025-06-13 09:16:00,ATM-9,PUT,78.85,80.15,68.6,69.25,485100,1673925,18.936192,24100,24556.3
2025-06-13 09:16:00,ATM-8,CALL,500.5,500.5,483.8,489.8,1950,5625,14.661977,24150,24556.3
2025-06-13 09:16:00,ATM-8,PUT,88.25,88.25,77.55,77.75,288225,386850,18.67647,24150,24556.3
2025-06-13 09:16:00,ATM-7,CALL,455,459.65,445.5,458.25,18825,28800,15.665346,24200,24556.3
2025-06-13 09:16:00,ATM-7,PUT,98.1,100.35,86.6,87.15,758700,2822775,18.408851,24200,24556.3
2025-06-13 09:16:00,ATM-6,CALL,417,419.25,408.9,414.55,4875,6750,15.128646,24250,24556.3
2025-06-13 09:16:00,ATM-6,PUT,107.25,110.4,98.1,98.1,278400,662400,18.186693,24250,24556.3
2025-06-13 09:16:00,ATM-5,CALL,378,384,372,379.75,62325,53625,15.352861,24300,24556.3
2025-06-13 09:16:00,ATM-5,PUT,122.5,123.4,110.45,110.45,673050,1806150,17.981457,24300,24556.3
2025-06-13 09:16:00,ATM-4,CALL,342.65,346.05,336,344.9,26325,18150,15.393601,24350,24556.3
2025-06-13 09:16:00,ATM-4,PUT,134.5,139.8,124.55,124.55,324750,503175,17.812794,24350,24556.3
2025-06-13 09:16:00,ATM-3,CALL,310.7,313.1,303.75,311.15,138000,132450,15.37134,24400,24556.3
2025-06-13 09:16:00,ATM-3,PUT,149.2,154.5,140.8,140.8,998775,2006100,17.702241,24400,24556.3
2025-06-13 09:16:00,ATM-2,CALL,279,280.2,271.15,278.6,158400,77550,15.295592,24450,24556.3
2025-06-13 09:16:00,ATM-2,PUT,171.2,173.2,158.65,159.45,564975,484950,17.658198,24450,24556.3
2025-06-13 09:16:00,ATM-1,CALL,247.25,250,242.65,248.75,813075,510375,15.284546,24500,24556.3
2025-06-13 09:16:00,ATM-1,PUT,190,193.6,177.7,177.7,1908225,2793300,17.449232,24500,24556.3
2025-06-13 09:16:00,ATM,CALL,217.5,221.05,214.7,220.15,704550,131250,15.215772,24550,24556.3
2025-06-13 09:16:00,ATM,PUT,211.2,216.25,198.7,200.25,787950,500550,17.446488,24550,24556.3
2025-06-13 09:16:00,ATM+1,CALL,193.9,195.5,188.65,193.4,783150,415500,15.134828,24600,24556.3
2025-06-13 09:16:00,ATM+1,PUT,236.15,241.6,223,224.15,714675,1521225,17.411136,24600,24556.3
2025-06-13 09:16:00,ATM+2,CALL,167.65,171.75,165.3,169.4,267225,97575,15.109585,24650,24556.3
2025-06-13 09:16:00,ATM+2,PUT,260.4,267,248.1,249.25,226500,365700,17.330975,24650,24556.3
2025-06-13 09:16:00,ATM+3,CALL,145.8,150.35,143.4,147.35,405600,388500,15.077804,24700,24556.3
2025-06-13 09:16:00,ATM+3,PUT,290.4,295.3,275.95,275.95,457275,1678800,17.236276,24700,24556.3
2025-06-13 09:16:00,ATM+4,CALL,125.05,129.9,124.2,126.7,215025,199575,14.996422,24750,24556.3
2025-06-13 09:16:00,ATM+4,PUT,314.35,325.85,304.3,305.45,89475,455925,17.223179,24750,24556.3
2025-06-13 09:16:00,ATM+5,CALL,107.15,111.75,106.7,108.95,679725,1001775,14.990788,24800,24556.3
2025-06-13 09:16:00,ATM+5,PUT,345.15,358.3,337.15,337.2,295725,2061825,17.254026,24800,24556.3
2025-06-13 09:16:00,ATM+6,CALL,91.1,96.2,90.3,92.95,323775,658950,14.974307,24850,24556.3
2025-06-13 09:16:00,ATM+6,PUT,383.15,392.3,372,372,96150,757350,17.406301,24850,24556.3
2025-06-13 09:16:00,ATM+7,CALL,77.05,82,77.05,78.75,731325,2640000,14.958296,24900,24556.3
2025-06-13 09:16:00,ATM+7,PUT,416.35,429.5,408.4,408.4,423525,2296200,17.572011,24900,24556.3
2025-06-13 09:16:00,ATM+8,CALL,64.85,69.5,64.85,66.15,311475,861750,14.932976,24950,24556.3
2025-06-13 09:16:00,ATM+8,PUT,456.25,466,444.95,445.05,39075,428400,17.636134,24950,24556.3
2025-06-13 09:16:00,ATM+9,CALL,54.5,58.7,54.5,55.75,2018550,4420350,14.973705,25000,24556.3
2025-06-13 09:16:00,ATM+9,PUT,494.5,506.75,486.15,486.15,330825,2253000,18.004993,25000,24556.3
2025-06-13 09:16:00,ATM+10,CALL,45.35,49.15,45.35,46.75,346125,900600,15.017892,25050,24556.3
2025-06-13 09:16:00,ATM+10,PUT,531.85,547.25,523.9,523.9,15075,466425,17.930859,25050,24556.3
2025-06-13 09:17:00,ATM-10,CALL,539.5,570,539.5,561.45,4725,50475,14.951482,24100,24588.25
2025-06-13 09:17:00,ATM-10,PUT,67.25,67.25,60.6,61.6,424125,1673925,18.767762,24100,24588.25
2025-06-13 09:17:00,ATM-9,CALL,489.8,527.85,489.8,518.75,2475,5625,14.934484,24150,24588.25
2025-06-13 09:17:00,ATM-9,PUT,75,75,68.6,69,208950,386850,18.470297,24150,24588.25
2025-06-13 09:17:00,ATM-8,CALL,460.1,488.9,460.1,477.35,21375,28800,14.922919,24200,24588.25
2025-06-13 09:17:00,ATM-8,PUT,84.65,84.65,77.35,78,656850,2822775,18.24708,24200,24588.25
2025-06-13 09:17:00,ATM-7,CALL,420.7,445.2,420.7,433.8,3000,6750,14.525967,24250,24588.25
2025-06-13 09:17:00,ATM-7,PUT,93.45,93.45,87.4,89.35,258900,662400,18.149767,24250,24588.25
2025-06-13 09:17:00,ATM-6,CALL,385,409.65,385,399.4,86250,53625,14.95326,24300,24588.25
2025-06-13 09:17:00,ATM-6,PUT,108.15,108.15,98.85,101.2,634125,1806150,17.979403,24300,24588.25
2025-06-13 09:17:00,ATM-5,CALL,346.95,372.55,346.95,361,22650,18150,14.792617,24350,24588.25
2025-06-13 09:17:00,ATM-5,PUT,123.05,123.05,112.2,114.25,308025,503175,17.799926,24350,24588.25
2025-06-13 09:17:00,ATM-4,CALL,314.85,335.9,314.85,326.2,229800,132450,14.81085,24400,24588.25
2025-06-13 09:17:00,ATM-4,PUT,134.05,134.05,125.9,128,862575,2006100,17.561928,24400,24588.25
2025-06-13 09:17:00,ATM-3,CALL,280.45,303.7,280.45,292.75,196950,77550,14.782927,24450,24588.25
2025-06-13 09:17:00,ATM-3,PUT,153.95,153.95,143.8,145.4,399825,484950,17.506135,24450,24588.25
2025-06-13 09:17:00,ATM-2,CALL,250.65,271.4,250.65,262.65,1003275,510375,14.869634,24500,24588.25
2025-06-13 09:17:00,ATM-2,PUT,175.1,175.1,160.1,165,1511625,2793300,17.494246,24500,24588.25
2025-06-13 09:17:00,ATM-1,CALL,223.4,241.8,223.4,232.3,856650,131250,14.772225,24550,24588.25
2025-06-13 09:17:00,ATM-1,PUT,194.65,194.65,182,185.45,711375,500550,17.413507,24550,24588.25
2025-06-13 09:17:00,ATM,CALL,194.3,213.7,194.3,204.65,1361400,415500,14.727714,24600,24588.25
2025-06-13 09:17:00,ATM,PUT,217.6,217.6,203.6,206.35,920475,1521225,17.232607,24600,24588.25
2025-06-13 09:17:00,ATM+1,CALL,170.1,188.2,170.1,180.25,503700,97575,14.773964,24650,24588.25
2025-06-13 09:17:00,ATM+1,PUT,243.45,243.45,228.55,232.35,200625,365700,17.311537,24650,24588.25
2025-06-13 09:17:00,ATM+2,CALL,147.6,165.1,147.6,156.3,711750,388500,14.692187,24700,24588.25
2025-06-13 09:17:00,ATM+2,PUT,270.05,270.05,253.85,257.6,404175,1678800,17.192678,24700,24588.25
2025-06-13 09:17:00,ATM+3,CALL,130.65,144.25,130.65,136.6,313650,199575,14.782926,24750,24588.25
2025-06-13 09:17:00,ATM+3,PUT,300.75,300.75,282.8,286.35,88350,455925,17.208652,24750,24588.25
2025-06-13 09:17:00,ATM+4,CALL,109.6,124.95,109.6,116.65,805125,1001775,14.691794,24800,24588.25
2025-06-13 09:17:00,ATM+4,PUT,333.55,333.55,312.35,319.75,199575,2061825,17.461619,24800,24588.25
2025-06-13 09:17:00,ATM+5,CALL,93.15,106.7,93.15,99.55,468450,658950,14.671363,24850,24588.25
2025-06-13 09:17:00,ATM+5,PUT,368.5,368.5,344.15,352.45,94050,757350,17.529475,24850,24588.25
2025-06-13 09:17:00,ATM+6,CALL,79.7,92.2,79.7,85.5,784575,2640000,14.756569,24900,24588.25
2025-06-13 09:17:00,ATM+6,PUT,405.35,405.35,381.3,387.45,225675,2296200,17.661462,24900,24588.25
2025-06-13 09:17:00,ATM+7,CALL,67.1,78.75,67.1,73.1,440775,861750,14.841843,24950,24588.25
2025-06-13 09:17:00,ATM+7,PUT,440,440,416.25,422.7,50250,428400,17.687898,24950,24588.25
2025-06-13 09:17:00,ATM+8,CALL,56.35,66.9,56.35,61.15,2166225,4420350,14.81635,25000,24588.25
2025-06-13 09:17:00,ATM+8,PUT,479.5,479.5,457,461.55,206400,2253000,17.919141,25000,24588.25
2025-06-13 09:17:00,ATM+9,CALL,48.3,56.5,48.3,51.85,677625,900600,14.914051,25050,24588.25
2025-06-13 09:17:00,ATM+9,PUT,516.55,516.55,497.4,508.15,30300,466425,18.802451,25050,24588.25
2025-06-13 09:17:00,ATM+10,CALL,39.35,47.4,39.35,43.1,958350,4778925,14.927023,25100,24588.25
2025-06-13 09:17:00,ATM+10,PUT,560,560,536.35,542.2,50700,1520775,18.345775,25100,24588.25
2025-06-13 09:18:00,ATM-10,CALL,561.45,576.15,561.45,567.55,3000,51675,12.899627,24100,24609.05
2025-06-13 09:18:00,ATM-10,PUT,61,62.2,57.45,57.45,265425,1796700,18.719893,24100,24609.05
2025-06-13 09:18:00,ATM-9,CALL,518.75,528.95,518.75,527.7,975,7125,13.681822,24150,24609.05
2025-06-13 09:18:00,ATM-9,PUT,69.3,70.35,65.05,65.05,138075,478275,18.493333,24150,24609.05
2025-06-13 09:18:00,ATM-8,CALL,477.35,491.55,477.35,487.9,17400,43350,14.091882,24200,24609.05
2025-06-13 09:18:00,ATM-8,PUT,77.95,79.15,73.4,73.8,415125,2975100,18.290853,24200,24609.05
2025-06-13 09:18:00,ATM-7,CALL,437,452.35,437,450,2550,10125,14.471483,24250,24609.05
2025-06-13 09:18:00,ATM-7,PUT,89.05,89.2,83.35,83.35,179625,764850,18.064281,24250,24609.05
2025-06-13 09:18:00,ATM-6,CALL,401.75,411.8,400,409.65,35250,76800,14.368643,24300,24609.05
2025-06-13 09:18:00,ATM-6,PUT,100.8,100.95,94.45,94.6,491775,2010075,17.89349,24300,24609.05
2025-06-13 09:18:00,ATM-5,CALL,363.45,374.05,363.45,372,14025,29400,14.384385,24350,24609.05
2025-06-13 09:18:00,ATM-5,PUT,113.95,113.95,106.4,106.4,222375,542250,17.657965,24350,24609.05
2025-06-13 09:18:00,ATM-4,CALL,327,339.5,327,334.85,138075,273375,14.283323,24400,24609.05
