datetime,strike_label,option_type,open,high,low,close,volume,oi,iv,strike_price,spot
2023-11-09 09:15:00,ATM-10,PUT,8,8,3.4,6.65,7200,0,14.784937,63900,64925.35
2023-11-09 09:15:00,ATM-9,PUT,7,7.95,3.6,6.2,17790,0,13.433272,64000,64925.35
2023-11-09 09:15:00,ATM-8,PUT,14,16.45,4.05,5.95,20070,0,12.154752,64100,64925.35
2023-11-09 09:15:00,ATM-7,PUT,6.9,22.7,4.9,8.1,25120,0,11.608417,64200,64925.35
2023-11-09 09:15:00,ATM-6,PUT,32.8,32.8,9.05,12.9,32190,0,11.422139,64300,64925.35
2023-11-09 09:15:00,ATM-5,PUT,44,44,16.95,21.9,26550,0,11.493052,64400,64925.35
2023-11-09 09:15:00,ATM-4,CALL,549.2,607.3,491.95,499.65,890,0,13.285489,64500,64925.35
2023-11-09 09:15:00,ATM-4,PUT,54,54,30.9,35.25,42770,0,11.548675,64500,64925.35
2023-11-09 09:15:00,ATM-3,CALL,427.75,447.3,413.15,418.9,290,0,13.076412,64600,64925.35
2023-11-09 09:15:00,ATM-3,PUT,73.2,73.2,51.95,55.45,25740,0,11.709933,64600,64925.35
2023-11-09 09:15:00,ATM-2,CALL,477.15,477.15,340.55,350.35,2980,0,13.356716,64700,64925.35
2023-11-09 09:15:00,ATM-2,PUT,97.05,102,76.7,82.95,19200,0,11.874098,64700,64925.35
2023-11-09 09:15:00,ATM-1,CALL,379,379.7,280,281.15,7300,0,13.063475,64800,64925.35
2023-11-09 09:15:00,ATM-1,PUT,119,143.55,114.8,117.8,19570,0,11.985073,64800,64925.35
2023-11-09 09:15:00,ATM,CALL,294.4,310.05,222.5,225,10270,0,13.159019,64900,64925.35
2023-11-09 09:15:00,ATM,PUT,159,192.5,152.45,158.8,16680,0,11.940823,64900,64925.35
2023-11-09 09:15:00,ATM+1,CALL,231.55,246.55,171.7,173.1,45400,0,13.01063,65000,64925.35
2023-11-09 09:15:00,ATM+1,PUT,250,571.7,195.65,210.55,38040,0,12.035599,65000,64925.35
2023-11-09 09:15:00,ATM+2,CALL,184.75,194.95,124.7,131.75,14960,0,13.03481,65100,64925.35
2023-11-09 09:15:00,ATM+2,PUT,282.2,316.45,246.35,266.2,10040,0,11.810204,65100,64925.35
2023-11-09 09:15:00,ATM+3,CALL,142.2,152,94.15,95.65,19960,0,12.886671,65200,64925.35
2023-11-09 09:15:00,ATM+3,PUT,344.5,347.6,297.35,330.95,4600,0,11.609726,65200,64925.35
2023-11-09 09:15:00,ATM+4,CALL,105.6,117.3,65.05,65.55,18860,0,12.613938,65300,64925.35
