datetime,strike_label,option_type,open,high,low,close,volume,oi,iv,strike_price,spot
2024-06-28 09:15:00,ATM-10,CALL,904,1042.4,867.35,1018.15,11960,37500,30.73123,78500,79495.36
2024-06-28 09:15:00,ATM-10,PUT,79.65,80,50.8,55.7,254860,345970,41.62788,78500,79495.36
2024-06-28 09:15:00,ATM-9,CALL,730.6,933.05,730.6,910.2,1800,24430,24.866996,78600,79495.36
2024-06-28 09:15:00,ATM-9,PUT,94.65,94.65,60,67.3,134320,123420,41.124488,78600,79495.36
2024-06-28 09:15:00,ATM-8,CALL,722.85,840.55,697.9,834.45,1640,28460,30.603181,78700,79495.36
2024-06-28 09:15:00,ATM-8,PUT,111,111,49,79.15,128360,127130,40.271473,78700,79495.36
2024-06-28 09:15:00,ATM-7,CALL,660.4,765.6,615.45,757.65,4580,45270,32.818054,78800,79495.36
2024-06-28 09:15:00,ATM-7,PUT,100.4,129,88.1,95.35,139090,149260,39.797536,78800,79495.36
2024-06-28 09:15:00,ATM-6,CALL,520,683.9,520,672.75,7850,50750,32.393479,78900,79495.36
2024-06-28 09:15:00,ATM-6,PUT,138.95,153.2,95,112.95,132160,122430,39.10178,78900,79495.36
2024-06-28 09:15:00,ATM-5,CALL,490.05,605,451,595,58260,275950,32.551669,79000,79495.36
2024-06-28 09:15:00,ATM-5,PUT,139.75,183.95,115,133.3,391430,497910,38.373732,79000,79495.36
2024-06-28 09:15:00,ATM-4,CALL,385.35,528.75,375.95,513.8,23520,73110,31.564205,79100,79495.36
2024-06-28 09:15:00,ATM-4,PUT,175.05,216.75,155.15,155.15,111610,104460,37.397876,79100,79495.36
2024-06-28 09:15:00,ATM-3,CALL,380,457.2,330.15,440.35,97620,145250,31.092065,79200,79495.36
2024-06-28 09:15:00,ATM-3,PUT,230.15,254.3,184.1,189.05,216520,209320,37.502442,79200,79495.36
2024-06-28 09:15:00,ATM-2,CALL,299.85,389.5,275.05,378.35,191050,167550,31.421359,79300,79495.36
2024-06-28 09:15:00,ATM-2,PUT,264.85,300,215.8,221.7,215180,103770,36.872877,79300,79495.36
2024-06-28 09:15:00,ATM-1,CALL,259.95,330.6,227,320.4,358750,96630,31.521332,79400,79495.36
2024-06-28 09:15:00,ATM-1,PUT,299.45,372.25,256.05,262.85,277240,37800,36.707317,79400,79495.36
2024-06-28 09:15:00,ATM,CALL,199.05,278.9,187,269.2,713750,308470,31.717993,79500,79495.36
2024-06-28 09:15:00,ATM,PUT,351.05,417.25,304,310.35,242880,82180,36.697588,79500,79495.36
2024-06-28 09:15:00,ATM+1,CALL,166.8,235.25,154,224.25,323360,114170,31.954611,79600,79495.36
2024-06-28 09:15:00,ATM+1,PUT,434,501.5,340,369.6,38000,10990,37.477208,79600,79495.36
2024-06-28 09:15:00,ATM+2,CALL,131.7,197.3,125.75,188.5,368810,138480,32.619682,79700,79495.36
2024-06-28 09:15:00,ATM+2,PUT,498.95,549.4,424.15,427,9930,3200,37.452383,79700,79495.36
