datetime,strike_label,option_type,open,high,low,close,volume,oi,iv,strike_price,spot
2026-02-17 09:15:00,ATM-10,PUT,94,114.25,89.15,92.95,146360,164920,15.639272,82100,83084.81
2026-02-17 09:15:00,ATM-9,CALL,1032.15,1032.15,993.35,1010.95,1980,17440,13.280264,82200,83084.81
2026-02-17 09:15:00,ATM-9,PUT,116.5,125.8,101.95,104.35,103080,205160,15.2887,82200,83084.81
2026-02-17 09:15:00,ATM-8,CALL,928.3,933.4,918.7,925.55,1860,12920,13.173519,82300,83084.81
2026-02-17 09:15:00,ATM-8,PUT,138.5,140.25,116.35,121.7,81860,219740,15.162421,82300,83084.81
2026-02-17 09:15:00,ATM-7,CALL,884.2,884.2,824.05,842.25,5920,25220,13.045505,82400,83084.81
2026-02-17 09:15:00,ATM-7,PUT,151.8,155.7,131.7,139.2,75120,243720,14.928021,82400,83084.81
2026-02-17 09:15:00,ATM-6,CALL,794.4,809.95,741.25,765.05,25620,144200,13.07716,82500,83084.81
2026-02-17 09:15:00,ATM-6,PUT,164.85,178,151.05,159.1,226120,631200,14.695341,82500,83084.81
2026-02-17 09:15:00,ATM-5,CALL,925,925,665.75,687.25,22660,59960,12.924499,82600,83084.81
2026-02-17 09:15:00,ATM-5,PUT,210,212.05,171.95,178,95700,335060,14.307904,82600,83084.81
2026-02-17 09:15:00,ATM-4,CALL,690.05,690.05,593.1,612.4,23680,78560,12.757553,82700,83084.81
2026-02-17 09:15:00,ATM-4,PUT,237.35,237.35,197.55,201,117380,345220,13.983394,82700,83084.81
2026-02-17 09:15:00,ATM-3,CALL,689,703.05,523.8,538.55,41280,125780,12.488351,82800,83084.81
2026-02-17 09:15:00,ATM-3,PUT,254.45,263.9,228.95,230.5,112600,392560,13.794738,82800,83084.81
2026-02-17 09:15:00,ATM-2,CALL,718.25,718.25,459.8,473.75,49440,208240,12.423005,82900,83084.81
2026-02-17 09:15:00,ATM-2,PUT,310.95,310.95,263.35,270.7,106400,334940,13.874546,82900,83084.81
2026-02-17 09:15:00,ATM-1,CALL,554.95,554.95,399.65,414.65,244640,606980,12.406233,83000,83084.81
2026-02-17 09:15:00,ATM-1,PUT,319.95,336.75,293.8,310.05,328040,775440,13.768288,83000,83084.81
2026-02-17 09:15:00,ATM,CALL,523.4,523.4,349.5,359.1,188980,179240,12.350869,83100,83084.81
2026-02-17 09:15:00,ATM,PUT,388.4,391,340,356.05,220040,185960,13.755903,83100,83084.81
2026-02-17 09:15:00,ATM+1,CALL,490,490,298.15,309.35,193840,130360,12.336695,83200,83084.81
2026-02-17 09:15:00,ATM+1,PUT,401.95,440.05,349.3,401.55,186280,182720,13.571055,83200,83084.81
2026-02-17 09:15:00,ATM+2,CALL,401,401,255.7,264.85,158260,183100,12.34328,83300,83084.81
2026-02-17 09:15:00,ATM+2,PUT,450,495.95,427.5,453.6,132740,152500,13.468652,83300,83084.81
2026-02-17 09:15:00,ATM+3,CALL,369.95,369.95,216.5,224.25,143320,142660,12.323224,83400,83084.81
2026-02-17 09:15:00,ATM+3,PUT,527.05,559.45,507,512.2,64080,113860,13.450418,83400,83084.81
2026-02-17 09:15:00,ATM+4,CALL,295,298.9,183.85,188,249720,373200,12.29682,83500,83084.81
