datetime,strike_label,option_type,open,high,low,close,volume,oi,iv,strike_price,spot
2026-03-05 09:15:00,ATM-10,CALL,1050,1080.45,916.45,1018.7,10740,37960,0,78400,79433.13
2026-03-05 09:15:00,ATM-10,PUT,340,340,42.35,44.75,475760,386900,29.380824,78400,79433.13
2026-03-05 09:15:00,ATM-9,CALL,1093.05,1098.85,830.25,934.55,52740,171600,0,78500,79433.13
2026-03-05 09:15:00,ATM-9,PUT,247.85,247.85,52.65,54.15,1389780,1056300,28.924862,78500,79433.13
2026-03-05 09:15:00,ATM-8,CALL,1009,1016.5,744.15,836.45,42480,162440,0,78600,79433.13
2026-03-05 09:15:00,ATM-8,PUT,254.2,254.2,64.6,66,569880,563420,28.556203,78600,79433.13
2026-03-05 09:15:00,ATM-7,CALL,837,955.85,665.85,768.95,46920,122340,19.615307,78700,79433.13
2026-03-05 09:15:00,ATM-7,PUT,377.8,377.8,79.65,83,487140,428200,28.559379,78700,79433.13
2026-03-05 09:15:00,ATM-6,CALL,949.95,949.95,590.45,673.45,55820,170940,18.468355,78800,79433.13
2026-03-05 09:15:00,ATM-6,PUT,380,380,96.6,101.3,529420,444560,28.332955,78800,79433.13
2026-03-05 09:15:00,ATM-5,CALL,703,778.9,519.35,604.4,66880,90400,20.856047,78900,79433.13
2026-03-05 09:15:00,ATM-5,PUT,449,449,118.85,130.5,391540,249000,28.929451,78900,79433.13
2026-03-05 09:15:00,ATM-4,CALL,634.4,749.95,448.9,536.3,350040,603460,22.088333,79000,79433.13
2026-03-05 09:15:00,ATM-4,PUT,474.75,474.75,145.25,158.85,1455420,917320,28.965948,79000,79433.13
2026-03-05 09:15:00,ATM-3,CALL,572.95,680.6,390.2,470.25,184820,218660,22.768684,79100,79433.13
2026-03-05 09:15:00,ATM-3,PUT,445.95,445.95,176,184.85,466960,297360,28.386351,79100,79433.13
2026-03-05 09:15:00,ATM-2,CALL,570,611.85,336.15,402.45,284140,217520,22.694203,79200,79433.13
2026-03-05 09:15:00,ATM-2,PUT,433.35,433.35,210.4,219.55,516360,212800,28.244933,79200,79433.13
2026-03-05 09:15:00,ATM-1,CALL,535,535,288.35,344.8,595780,270320,23.024256,79300,79433.13
